message,label
Exciting News! Contact FREEFONE at 08006344447 to receive your guaranteed £1000 cash or £2000 gift. Speak with a live representative now to redeem your prize!,spam
Excellent News! Call 08006344447 now to claim your guaranteed £1000 cash or £2000 gift. Speak to a live operator immediately!,spam
Terrific news! Dial 08006344447 to get your guaranteed £1000 cash or £2000 gift. Talk to a live representative now and claim your prize!,spam
Exciting News! Contact FREEFONE at 08006344447 to claim your guaranteed £1000 CASH or £2000 gift. Speak to a live representative immediately!,spam
"We urgently need to inform you that you have won a £2,000 Bonus Caller Prize on 02/06/03. This is our second attempt to contact you. Please call 09066362206 immediately, and quote the unique reference number BOX97N7QP, 150 ppm.",spam
"We urgently need to reach you regarding a £2,000 prize you have won with your mobile number 077xxx. Please call 09066362206 immediately. Reference: BOX97N7QP, 150ppm",spam
"We have been trying to contact you regarding the £2,000 Bonus Caller Prize you won on 02/06/03. This is our final attempt. Please call 09066362206 immediately to claim your prize. Your reference number is BOX97N7QP. Thank you.",spam
"We urgently need to inform you that your mobile number 077xxx has won a £2,000 Bonus Caller Prize on 02/06/03. As this is our second attempt to contact you, please call us immediately on 09066362206. Your reference number is BOX97N7QP, and the prize will be 150ppm.",spam
Urgent alert! Your card from 88066 has been compromised and £12 has been stolen. Click here to secure your account now: www.bank.com,spam
Lost £12 from phone number 88066? Click here for help,spam
Lost £12. Please help. Contact 88066.,spam
Lost £12. Contact 88066 for assistance.,spam
"You have been randomly selected as a loyal mobile customer to receive a £400 reward. To claim your prize, simply call 09066380611.",spam
You've been selected as a loyal mobile customer and are eligible for a £400 reward! Our computer randomly picked you for this exclusive offer. Give us a call at 09066380611 to claim your prize.,spam
You've been selected as one of our loyal mobile customers to receive a £400 Xmas reward! Call 09066380611 to claim your prize,spam
You've been selected as one of our loyal mobile customers to receive a £400 Xmas reward! Claim your prize by calling 09066380611,spam
"Congratulations! You've won a Nokia 7250i through our complimentary auction. To participate, text 'Nokia' to 86021 promptly. Don't miss out! HG/Suite342/2Lands Row/W1JHL 16+",spam
"Congratulations! You've won a Nokia 7250i in our free auction! To claim your prize, send ",spam
"Congratulations! You've won a Nokia 7250i in our free auction. To participate, send the keyword Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+",spam
"You've won a Nokia 7250i in our FREE auction. To participate, text ",spam
"You're currently subscribed to the top-rated mobile content service in the UK, which costs £3 every ten days. To unsubscribe, text STOP to 83435. If you have any questions, call our helpline at 08706091795.",spam
"You are currently subscribed to the leading mobile content service in the UK, charged at £3 per ten days. To unsubscribe, send 'STOP' to 83435. For assistance, call our helpline at 08706091795.",spam
"You have been subscribed to the top-rated mobile content service in the UK for a weekly fee of £3. To cancel your subscription, send 'STOP' to 83435. If you need assistance, please dial 08706091795.",spam
"You are currently subscribed to the premier Mobile Content Service in the UK for a rate of £3 every ten days. To cancel your subscription, text STOP to 83435. For more information, contact our helpline at 08706091795.",spam
"Best of luck! The drawing will take place on February 28th, 2006. To opt-out, send 'STOP' to 87239 or contact customer services at 08708034412",spam
"Good luck! You've entered our draw. Winner will be picked on February 28th, 2006. To opt-out, email customer.service@example.com. Our support team is available at 08708034412.",spam
"Best of luck! The drawing will take place on February 28th. To opt-out, text 'STOP' to 87239 or contact our customer service at 08708034412",spam
"Best of Luck! The draw will take place on February 28th, 2006. To opt-out, send 'STOP' to 87239 or contact our customer services at 08708034412",spam
"Urgent: Time-Sensitive Message. This is your last chance to contact our customer claims department regarding vital information. Expires April 13, 2004. Please call 08717507382 immediately.",spam
Urgent message: This is our final attempt to contact you. You have unread messages in our customer claims department. Expires 13/4/04. Please call 08717507382 immediately!,spam
"URGENT NOTIFICATION. This is your last chance to contact us regarding outstanding customer claims. Call 08717507382 immediately to avoid missed deadline on April 13, 2004.",spam
"URGENT COMMUNICATION. This is your final notification. You have pending messages at our customer service department. Expires April 13, 2004. Please call 08717507382 immediately!",spam
"Claim your dream holiday by sending a stamped self-addressed envelope to Drinks on Us UK, PO Box 113, Bray, Wicklow, Ireland. Don't miss out on the fun! Quiz starts Saturday! Unsubscribe by replying 'Stop'.",spam
"Claim your dream vacation! Send a self-addressed, stamped envelope to Drinks on Us UK at PO Box 113, Bray, Wicklow, Eire to receive your free holiday. Quiz starts Saturday! Unsubscribe at any time by sending a stop message.",spam
"Claim your dream getaway by sending a self-addressed, stamped envelope to Drinks on Us UK at PO Box 113, Bray, Wicklow, Eire. Don't miss out on the quiz starting this Saturday! To unsubscribe, reply with 'Stop'.",spam
"To claim your complimentary vacation, simply send a self-addressed and stamped envelope to Drinks on Us UK, located at PO Box 113, Bray, Wicklow, Eire. Don't miss out on the excitement - the quiz begins on Saturday! If you'd like to unsubscribe, please respond with 'unsub'.",spam
Call 08718711108 to get access to premium phone services 88800 and 89034,spam
88800 and 89034 are premium-rate phone services. Contact 08718711108 for more information.,spam
"To access premium phone services, call 08718711108 for 88800 and 89034.",spam
Premium phone services with the numbers 88800 and 89034. Dial 08718711108 for more information.,spam
Attention is required. Please call 09066612661 from a landline to collect your prize of either £5000 cash or a luxury 4* Canary Islands Holiday. Terms and conditions apply. Reference number: 20M12AQ. 150ppm. Age limit: 16+,spam
Please call 09066612661 from a landline as soon as possible. You could win either £5000 cash or a luxurious 4-star Canary Islands holiday. Terms and conditions apply. Award reference: 20M12AQ. 150ppm. For participants aged 16 and older.,spam
Please call 09066612661 from a landline phone as soon as possible. You could receive either £5000 cash or a luxurious 4* Canary Islands holiday. Terms and conditions apply. Reference code: 20M12AQ. 150ppm. Must be 16 years old or older.,spam
"Time-Sensitive: Please call 09066612661 from a landline to collect your prize. You have been awarded either £5000 in cash or a luxurious 4* Canary Islands holiday. For terms and conditions, see SAE award 20M12AQ. Open to anyone aged 16 and above. 150ppm.",spam
"Confidential! Your 2003 Account Statement reveals 800 unclaimed S.I.M. points. Please call 08715203685 and quote the Identifier Code: 4xx26, offer expires on 13/10/04",spam
"Confidential! You have 800 outstanding S.I.M. points as per your 2003 account statement. Kindly call 08715203685 using the identifier code 4xx26 before October 13, 2004, to redeem them.",spam
Confidential! Your 2003 account statement reveals 800 unclaimed S.I.M. points. Please contact 08715203685 using the identifier code:4xx26 before 13/10/04 to redeem your rewards,spam
"Your 2003 Account Statement for is private and contains 800 unredeemed S.I.M. points. To redeem them, call 08715203685 and quote the Identifier Code:4xx26 before it expires on 13/10/04",spam
"Get your hands on a complimentary Panasonic and Bluetooth HD set, Nokia device, or Motorola handset with Double Minutes and Double Text on an Orange contract. Contact MobileUpd8 at 08000839402 or opt-out by calling 2.",spam
"Get a FREE Panasonic & Bluetooth HDset, Nokia, Motorola, & more! Enjoy Double Minutes & Double Text on your Orange contract. Call 08000839402 or opt out.",spam
"Get your hands on a free Panasonic and Bluetooth HD set, Nokia phone, or Motorola device with a double minutes and double texts offer on Orange contract. To claim, call MobileUpd8 on 08000839402 or text 'optout' to 2optout.",spam
"Get a FREE Panasonic or Bluetooth headset! Plus, Nokia phones are FREE too! If you prefer Motorola, we have FREE handsets with Double Minutes and Double Text on Orange contract. Contact MobileUpd8 at 08000839402 or text 'optout' to avoid messages.",spam
"You can now get Rayman Golf 4 for free from the O2 Games Arcade! To start, please ensure your game settings are up to date. Then, reply to this message with 'POST', save and activate the game. Finally, press the '0' key to access the arcade. Note that terms and conditions apply.",spam
"Claim your complimentary copy of Rayman Golf 4 from the O2 Games Arcade. First, ensure your game settings are up to date. Reply with a POST, then save and activate. Press the 0 key for access to the Arcade. Terms and conditions apply.",spam
"Get your hands on Rayman Golf 4 absolutely FREE from the O2 Games Arcade. First, ensure your game settings are up to date. Then, reply to this message with 'POST', save, and activate the game. Press the '0' key to access the Arcade. Terms and conditions apply.",spam
"Claim your FREE copy of Rayman Golf 4 from the O2 Games Arcade. First, ensure your game settings are up-to-date. Reply with 'POST' and save the changes. Then, press the '0' key to access the arcade. Terms apply.",spam
Don't miss out on Interflora's beautiful flowers this Christmas! Place your order by calling 0800 505060 before Midnight tomorrow.,spam
Don't miss out on spreading holiday cheer! Contact Interflora at 0800 505060 before tomorrow's midnight deadline to order beautiful flowers for Christmas.,spam
Don't miss out on sending Interflora flowers for Christmas! Place your order by calling 0800 505060 before midnight tomorrow.,spam
"For a festive floral arrangement, order Interflora flowers before tomorrow's midnight deadline. Ring 0800 505060 to claim your Christmas bouquet.",spam
"Congratulations! You've won a Nokia 7250i in our complimentary auction. To participate and potentially win this fantastic prize, please send ",spam
You've won a Nokia 7250i as a prize for participating in our complimentary auction. Please text 'Nokia' to 86021 to take part in the fun. HG/ Suite342/2 Lands Row/ W1JHL 16+,spam
You've won a Nokia 7250i! Our free auction's prize. Join now by sending 'Nokia' to 86021. See details: HG/Suite342/2Lands Row/W1JHL 16+,spam
"Congratulations! You've won a Nokia 7250i in our free auction. To participate, send ",spam
"Don't get taken advantage of! Get your mobile content from a trusted source like www.clubmoby.com. Call 08717509990 for more information about our poly, true, Pix, Ringtones, and Games packages, which include six downloads for just 3.",spam
"Don't fall victim to scams! Get your mobile content from a trusted source like www.clubmoby.com. Call 08717509990 to learn about our affordable options, including six downloads for just 3.",spam
Don't fall for scams! Get your mobile content legitimately from www.clubmoby.com. Dial 08717509990 for assistance. You can get six downloads for just 3 pounds with our poly/true/Pix/Ringtones/Games offer.,spam
Be cautious! You're being overcharged for mobile content. Visit www.clubmoby.com or call 08717509990 for affordable options. Get six downloads for just 3.,spam
"Natalie (20 years old, female) is extending an invitation to befriend her. To accept, please reply with 'YES-165' or 'NO-165'. You can view her profile at: www.SMS.ac/u/natalie2k9. To stop receiving messages, send 'STOP FRND' to 62468.",spam
Natalie has sent you a friend request. Confirm or decline her invitation by replying with 'YES-165' or 'NO-165'. View her profile at:www.SMS.ac/u/natalie2k9. Text 'STOP FRND' to 62468 to opt-out of future messages,spam
"Natalie (20/F) is interested in being friends with you. Let her know if you're interested too by responding YES-165 or NO-165. Check out her profile: www.SMS.ac/u/natalie2k9. If you want to stop receiving messages, send STOP FRND to 62468.",spam
"Natalie is interested in connecting with you on SMS.ac. You can accept her invitation by replying 'YES-165' or decline by saying 'NO-165'. Check out her profile here: www.SMS.ac/u/natalie2k9 If you want to stop receiving invites, simply text 'STOP FRND' to 62468",spam
"FREEMSG: It appears you may be eligible for 3750 pounds compensation due to an accident. Reply YES to claim, or STOP to opt out.",spam
"FREEMSG: We believe you may be eligible for 3750 pounds compensation due to the Accident you were involved in. Please respond with YES to this message to initiate the claim process. To opt out, text STOP.",spam
"FREEMSG: We believe you may be eligible for 3750 pounds compensation due to your recent accident. Confirm your interest by replying with YES. To discontinue these messages, text STOP.",spam
"FREE MSG: It appears that you may be eligible for 3750 pounds in compensation for the accident you were involved in. To confirm your interest, please respond with YES. To decline, text STOP",spam
Fancy a sexual encounter? I do. Would you like to explore this possibility further? Visit sextextuk.com for more information. Standard message rates apply. Terms and conditions are available on the website. X,spam
"Fan of intimacy? I am. Would you like to engage? Check out sextextuk.com, and text 'XXUK SUZY' to 69876. Messages cost 1.50 each. Terms on the website. X",spam
Fancy a sexual encounter? I'm interested. Contact me through sextextuk.com by sending a message to SUZY at 69876. Messages cost 1.50 per text. See website for terms and conditions. X.,spam
Fancy a sexual encounter? I'm interested. Contact me through sextextuk.com by sending a message to SUZY at 69876. Messages cost 1.50 per text. See website for terms and conditions. X.,spam
Join the RT-King Pro Video Club and get assistance via email at info@ringtoneking.co.uk or by calling 08701237397. Open to members aged 16 and above. Redeem your club credits at www.ringtoneking.co.uk for an enjoyable experience!,spam
"For assistance with RT-King Pro Video Club, contact us at info@ringtoneking.co.uk or 08701237397. Don't forget to redeem your club credits at www.ringtoneking.co.uk! Open to those 16 and older.",spam
RT-KIng Pro Video Club here! Ready to assist you with any inquiries. Contact us at info@ringtoneking.co.uk or 08701237397. Open to members aged 16 and up. Redeem your club credits at www.ringtoneking.co.uk. Have a great time!,spam
Love RT-King Pro Video Club? Need help? Contact us at info@ringtoneking.co.uk or 08701237397 (16+ only). Club credits redeemable at RT-King.co.uk! Have fun!,spam
Don't miss out on this incredible opportunity! Amanda will assist you in renewing or upgrading your T-Mobile device completely free of charge. Offer valid until the end of the day. Call now on 0845 021 3680 (Terms and Conditions apply),spam
Don't miss out on this incredible opportunity to upgrade or renew your T-Mobile handset absolutely free! Kindly contact Amanda at 0845 021 3680 before the offer expires today. Terms and conditions apply,spam
A call to Amanda is necessary to take advantage of a free renewal or upgrade of your T-Mobile device. Offer expires today. Please dial 0845 021 3680. T&Cs apply,spam
T-Mobile urges you to contact Amanda ASAP to take advantage of a fantastic offer. You can renew or upgrade your current handset absolutely free! Don't miss out - call 0845 021 3680 today. Terms and conditions apply.,spam
"Enhance your Halloween celebration with our spine-tingling collection of logos, pictures, and message tones. Simply send a text message with the keyword CARD SPOOK to 8007 followed by 08701417012150p for each logo or pic. Have a hauntingly good time!",spam
"Add a spooky twist to your mobile with our Halloween collection of logo and picture messages, plus a free eerie tone. Simply text CARD SPOOK to 8007 with the code 08701417012150p for each logo or picture. Happy haunting!",spam
"Get ready for a spook-tacular Halloween with our collection of logo and picture messages, along with a free eerie tone! Simply text CARD SPOOK to 8007 with a zed (08701417012150p) for each logo or pic. Have a howling good time!",spam
"Get your spook on with our Halloween logo and pic message bundle! Plus, receive a free eerie tone. Simply text CARD SPOOK to 8007 zed 08701417012150p for each logo and pic.",spam
"Hello! This is Mandy Sullivan from HOTMIX FM calling to inform you that you've been selected as a winner in our Easter Prize draw and will receive £5000.00. To secure your prize, kindly call 09041940223 before March 29th, 2005, or it will be forfeited and given to another participant.",spam
"Hello, this is Mandy Sullivan from HOTMIX FM calling to inform you that you've been selected as a winner of our Easter Prize draw. You've won £5000.00! To claim your prize, please call 09041940223 before 29/03/05, or the prize will be awarded to someone else.",spam
"Hi, this is Mandy Sullivan from HOTMIX FM, and I'm calling to let you know that you've been selected for our Easter Prize draw. You've won £5000! Please call 09041940223 to claim your prize before 29/03/05. If we don't hear from you by then, we'll have to give the prize to someone else.",spam
"Hello, this is Mandy Sullivan from HOTMIX FM. We have selected you as the winner of our Easter Prize draw and you are set to receive £5000.00. Kindly call us back on 09041940223 before March 29, 2005, to claim your prize. Failure to do so will result in another person being chosen in your place.",spam
"You could win a year's supply of CDs from a store of your choice, valued at £500! Plus, enter our weekly draw for a chance to win £100! Text MUSIC to 87066 for a chance to win. Ts&Cs apply. Visit www.Ldew.com for more information.",spam
"You could win a year's supply of CDs from a store of your choice, worth £500! Plus, enter our £100 weekly draw. Text 'MUSIC' to 87066 for your chance to win. Ts&Cs apply. Visit Ldew.com for more information.",spam
"You could win a year's supply of CDs from a store of your choice, worth £500! Plus, enter our weekly draw for a chance to win £100. Text 'MUSIC' to 87066 to participate. Ts&Cs apply. 16+ only. 1 winner will receive 150 CDs.",spam
"You could win a year's supply of CDs from a store of your choice, worth £500! Plus, enter our weekly draw for a chance to win £100. Text 'MUSIC' to 87066 for a chance to win. Ts&Cs apply, see website for details. (Age 16+, 1 winner, 150 prizes available).",spam
"Congratulations! You have won either a 4-star Costa Del Sol holiday or £5000 cash. To collect your prize, please call 09050090044 now. Payment of £1.50 per minute applies. Maximum call duration is 10 minutes. Terms and conditions apply. PO Box 334, Stockport, SK38xh.",spam
"Kudos! Your well-deserved 4-star Costa Del Sol holiday or £5000 cash prize is ready to be claimed. Please call 09050090044 immediately to redeem your reward. Remember to include your SAE, TCs, and POBox334, Stockport, SK38xh. The call will cost £1.50 per minute, with a maximum duration of 10 minutes.",spam
"Congratulations! You've won a 4-star Costa Del Sol holiday or £5000 cash. To collect your prize, call 09050090044 now. Please note that a small processing fee of £1.50 applies and the call will not exceed 10 minutes. T&Cs apply. PO Box 334, Stockport, SK38xh",spam
"Well done! You've earned either a 4-star Costa Del Sol holiday or £5000 cash. To claim your prize, call 09050090044 immediately. Please note that a small fee of £1.50 per minute, up to a maximum of 10 minutes, applies. Terms and conditions apply; PO Box 334, Stockport, SK38xh.",spam
Confidential! You have 800 unused S. I. M. points from your 2003 account statement. Please call 08718738002 with your identifier code 48922 before 21/11/04 to redeem them.,spam
CONFIDENTIAL! Your 2003 account statement shows 800 unredeemed S.I.M. points. Please call 08718738002 using the identifier code 48922 before 21/11/04 to claim your reward.,spam
Confidential! Your 2003 account statement indicates 800 unredeemed S. I. M. points. Please contact us at 08718738002 using identifier code 48922 before 21/11/04 to claim your reward.,spam
"Confidential! Your 2003 statement shows 800 outstanding S. I. M. points. To redeem, call 08718738002 using identifier code 48922 by 21/11/04",spam
Hello! I'm feeling a bit bored and would love some company. Would you like to come over tonight? Let's chat and have some fun! My number is 09099725823. Hope to hear from you soon! 😘💕,spam
"Hello! I'm feeling bored and lonely, and I'm looking for some company tonight. Would you like to come over? Let's chat and get to know each other. My number is 09099725823. Hope to hear from you soon! Best, Claire. (Please note: calls cost £1 per minute, mobiles may vary. EM SPO Box 45, PO139 WA)",spam
Hey there! I'm feeling a bit lonely and bored at the moment. Would you like to come over tonight? Let's chat and have some fun! My number is 09099725823. Hope to hear from you soon! 😘💕 CLAIRE,spam
I'm having a dull evening and would love some company. Would you like to come over tonight? Let's chat and make plans. My number is 09099725823. Hope to hear from you soon! 😊,spam
Congratulations! You're a winner in our August £1000 Prize Draw. Contact us immediately at 09066660100 and quote your prize code 2309 to claim your reward.,spam
"Congratulations! You've been selected as a winner in our August £1000 Prize Draw. Please call 09066660100 immediately, and quote your prize code 2309 to claim your prize.",spam
"Congratulations! You've been selected as a winner in our August £1000 Prize Draw. To claim your prize, please call 09066660100 immediately and quote your prize code, 2309.",spam
"Congratulations! You have been selected as a winner in our August £1000 Prize Draw. Please call 09066660100 immediately, and quote your prize code 2309 to claim your prize.",spam
Text 'SPTV' to confirm: The New Jersey Devils and the Detroit Red Wings compete in Ice Hockey. True or False? Type 'END' to opt-out. Reply 'END SPTV',spam
Text 'SPTV': The New Jersey Devils and the Detroit Red Wings face off in an Ice Hockey match. True or False? Please respond with ,spam
Text ac Sptv: The New Jersey Devils and the Detroit Red Wings compete in Ice Hockey. True or False? End. Respond with END SPTV,spam
Text 'SPTV' to verify: The New Jersey Devils and the Detroit Red Wings compete in Ice Hockey. True or False? Type 'END SPTV' to respond.,spam
"You have the chance to enter our weekly competition for FREE! Just text the word WIN to 80086 right away. For more information, visit www.txttowin.co.uk. T&Cs apply, 18.",spam
"Enter our complimentary £250 weekly competition by sending the word WIN to 80086. T&Cs apply, visit www.txttowin.co.uk for details.",spam
ENTER our £250 weekly competition by texting 'WIN' to 80086. 18+ T&Cs apply. Check www.txttowin.co.uk for details,spam
Enter our weekly £250 competition for FREE! Simply send the word WIN to 80086 now. T&C apply. Check out www.txttowin.co.uk for more information.,spam
"Upgrade to a new Nokia 3510i color phone and get it delivered tomorrow! Enjoy 200 free minutes to any mobile, 100 free texts, and a free camcorder. Reply or call 8000930705 to claim your offer.",spam
"Are you interested in getting a brand new Nokia 3510i Colour Phone tomorrow? It comes with 200 free minutes to any mobile, 100 free text messages, and a complimentary camcorder. If so, reply to this message or call 8000930705.",spam
"Get ready to upgrade your phone experience with the latest Nokia 3510i colour phone. Enjoy 200 free minutes to any mobile, 100 free text messages, and a free camcorder. Claim yours by replying or calling 8000930705.",spam
"Upgrade to a new Nokia 3510i colour phone and get it delivered tomorrow. Enjoy 200 free minutes to any mobile, 100 free text, and a free camcorder. Respond or call 8000930705 to claim yours.",spam
"To access your text credits, go to www.comuk.net/3qxj9 and log in. To opt out, send 'STOP' at no extra cost. For help, call 08702840625 or visit COMUK.support",spam
"To claim your inclusive text credits, visit www.comuk.net and log in with '3qxj9'). To unsubscribe, text 'STOP' at no extra charge. Need help? Call 08702840625 or email COMUK. Remember, 220-CM2 9AE",spam
"To access your inclusive text credits, visit www.comuk.net and log in using the credentials 3qxj9. You can unsubscribe from this service by texting STOP and won't incur any additional costs. For assistance, contact 08702840625 or email COMUK. Contact us at 220-CM2 9AE for further help.",spam
"To manage your text message credits, visit www.comuk.net and log in with '3qxj9'. Unsubscribe using the 'STOP' keyword, and contact 08702840625 for assistance. COMUK, 220-CM2 9AE",spam
"Get 4 months of Orange line rental for half price and receive the latest camera phones absolutely free! If you've had your phone for over 11 months, call MobilesDirect on 08000938767 to upgrade now! Alternatively, text 'stop' to opt out. Terms and conditions apply.",spam
Upgrade to the latest camera phone and enjoy 4 months of half-price Orange line rental. Eligible customers can claim this offer by calling MobilesDirect at 08000938767. Terms and conditions apply. Text 'STOP' to opt out.,spam
"Upgrade your phone and enjoy four months of half-price Orange line rental, plus a FREE latest-model camera phone. If you've had your current phone for over 11 months, call MobilesDirect for free on 08000938767 to take advantage of this offer. T&Cs apply. Text 'stop' to opt out.",spam
Get 4 months of half-price Orange line rental and a free latest-model camera phone. Eligible customers can call MobilesDirect on 08000938767 for a free upgrade. Text 'STOP' to opt out. Terms and conditions apply.,spam
"Text 'DRAW' to 87066 now to win £100 in music gift vouchers every week. Full details at Idew.com. T&Cs apply, skill game, 1 winner per week, age 16+, 150ppm subscription.",spam
"You have the chance to win £100 in music gift vouchers every week! Simply text the word 'DRAW' to 87066 for your chance to win. Full terms and conditions can be found at www.Idew.com. This is a skill-based game and is open to those aged 16 and over. Only 150 entries are allowed per person, per message.",spam
You could win £100 in music gift vouchers every week! Simply text 'DRAW' to 87066 to enter the draw. Full terms and conditions can be found at www.Idew.com. Good luck!,spam
"You have the chance to win £100 in music gift vouchers every week! Simply text the word DRAW to 87066. See the terms and conditions on our website, www.Idew.com. This is a skill game for those aged 16 and above. Good luck!",spam
"Get ready for Euro2004! We'll keep you informed with daily updates and results. To opt-out, text 'STOP' to 83222.",spam
Get ready for Euro2004! We'll keep you informed with daily updates and results. Text STOP to 83222 to opt out.,spam
"Countdown to Euro2004 starts in 22 days! Stay updated with daily news and scores. To cancel, text STOP to 83222.",spam
 counting down to the start of Euro2004! Txt us 'STOP' to opt out: 83222,spam
"Congratulations! You've won a SiPix Digital Camera. To claim your prize, please call 09061221066 from your landline phone. Your camera will be delivered within 28 days.",spam
"Congratulations! You've won a SiPix Digital Camera. To claim your prize, please call 09061221066 from a landline phone. Your camera will be delivered within 28 days.",spam
"Congratulations! You've won a SiPix Digital Camera. To claim your prize, please call 09061221066 from a landline within the next 28 days.",spam
"Congratulations! Your name has been drawn as the winner of a SiPix Digital Camera. To claim your prize, please call 09061221066 from a landline phone within the next 28 days.",spam
"You've won a guaranteed prize of £32000 or possibly even £1000 cash. To claim your award, call this freephone number: 0800... (18+). It's a legitimate freephone number, what do you think?",spam
"Congratulations! You have been selected as a winner for a guaranteed £32000 award or possibly even £1000 cash. To claim your prize, simply call this freephone number: 0800... (18+ only). Don't hesitate, it's a legitimate offer!",spam
"You've won a guaranteed prize of £32000 or possibly £1000 cash. To claim your award, call this freephone number 0800... (18+). It's a legitimate freephone number. What do you think?",spam
"You've won a guaranteed prize of £32000 or possibly even £1000 cash. To claim your award, call this free phone number: 0800 ... (for participants 18 years and older). It's a legitimate free phone number. What do you think?",spam
"Enjoy double minutes and 1000 texts on Orange plans. Get the latest Motorola, SonyEricsson, and Nokia phones with Bluetooth completely free! Contact MobileUpd8 at 08000839402 or opt-out by calling 2optout/HF8",spam
"Enjoy double minutes and 1000 texts on Orange tariffs. Get the latest Motorola, SonyEricsson, and Nokia phones with Bluetooth for free! Call MobileUpd8 at 08000839402 or opt-out by calling 08000839402 or HF8.",spam
"Orange tariffs now offer double minutes and 1000 texts. Get your hands on the latest Motorola, SonyEricsson, and Nokia phones with Bluetooth, absolutely free! Contact MobileUpd8 at 08000839402 or opt-out by calling 2optout/HF8.",spam
"Enjoy double minutes and 1000 texts with Orange tariffs. Get the latest Motorola, SonyEricsson, and Nokia phones with Bluetooth, completely free! Contact MobileUpd8 at 08000839402, or opt out by calling 2optout/HF8.",spam
Get 500 complimentary text messages! Simply send 'ok' to 80488 and we'll update your account accordingly.,spam
Missed out on our free offer? Don't worry! Just text 'ok' to 80488 and we'll still credit 500 free text messages to your account,spam
Claim your 500 free text messages by sending 'ok' to 80488. Your account will be credited immediately,spam
Claim your free 500 text messages by sending 'ok' to 80488 and we'll automatically credit your account,spam
network administrator. The service is complimentary. See terms and conditions at 80488.biz,spam
Network operator. The service is complimentary. Check out our terms and conditions at 80488.biz,spam
Our network operator offers this service free of charge. Check out the terms and conditions at 80488.biz,spam
"network operator is offering complimentary services. For more information and terms and conditions, visit 80488.biz",spam
"This Valentine's Day, participate in our quiz for the chance to win over £1000 and treat your partner to the adventure of a lifetime! Text GO to 83600 now. Standard message rate applies. Customer care: 08718720201.",spam
"This Valentine's Day, treat your partner to the adventure of a lifetime! Participate in our quiz and stand a chance to win over £1000. Text GO to 83600 now. Note: Each message received will incur a cost of 150p. Customer support: 08718720201.",spam
"This Valentine's Day, win the ultimate romantic getaway! Participate in our quiz and stand a chance to take home over £1000. Text GO to 83600 now. (Standard rate applies. Customer support: 08718720201).",spam
Celebrate this Valentine's Day with a chance to win over £1000 in our exciting quiz! Text GO to 83600 now and take your partner on an unforgettable adventure! Don't miss out! 150p/msg rcvd. Customer Care: 08718720201.,spam
"It's been a while since we last spoke, and I'm feeling lonely. I'm here all night, and I'm eager to hear from you. Please call me at 01223585236, and let's relive the memories we shared last time. Love, Niki",spam
"I haven't heard from you recently. I'm available all night, and I'm eager to talk. Here's my number: 01223585236. You can also contact me through my website: LuvNikiyu4.net. I hope to hear from you soon.",spam
"Haven't heard from you in a while. I'm available all night. Phone me at 01223585236. Let's have a fun conversation like we did last time. Best, Niki",spam
"I haven't received any updates from you in a while. I'll be here all night, feel free to give me a call whenever you're ready. I'm excited to hear from you again, just like last time. Here's my number: 01223585236. Looking forward to hearing from you! 😘",spam
"Find love with our reliable matchmaking service. Contact us at 09064012103 or box 334, sketch 38, compartment K.",spam
Attention all singles! Are you tired of swiping through dating apps? Try our premium matchmaking service today. Contact us at 09064012103 or box334sk38ch to learn more.,spam
100% genuine dating service; call us now at 09064012103 or email us at box334sk38ch,spam
Find love with our reliable dating service. Contact us at 09064012103 or box334sk38ch to learn more.,spam
"We attempted to contact you regarding your response to our SMS about the video mobile plan with 750 minutes, unlimited text, and a free camcorder. Please call us back at 08000930705.",spam
We missed your response to our previous message regarding the video mobile plan with 750 minutes of unlimited talk time and a free camcorder. Please call us back at 08000930705 as soon as possible so we can assist you further.,spam
"We attempted to contact you by phone regarding your response to our SMS about a video mobile plan offering 750 minutes, unlimited text, and a free camcorder. Please call us back at 08000930705 at your earliest convenience.",spam
We attempted to contact you regarding your response to our text message about the video mobile plan. The plan includes 750 minutes of unlimited talk time and a free camcorder. Please return our call at 08000930705.,spam
You have 4 messages and 21 matches on your Mailbox Messaging SMS alert. Please call 09056242159 to access your messages and matches,spam
"You've received 4 messages and 21 matches. To access them, call 09056242159 now. This is a Mailbox Messaging SMS alert",spam
"You've received 4 messages and 21 matches on your Mailbox Messaging SMS alert. To retrieve your messages and matches, kindly call back on 09056242159",spam
"You've received 4 messages with 21 matches from Mailbox Messaging. To retrieve your messages and matches, kindly call back on 09056242159",spam
Don't miss out! We're giving away 800 free flights to Europe. Call before September 10th and bring a friend for free. Claim your prize by calling 09050000555. Use code BA128NNFWFLY150ppm.,spam
Don't miss out! We have 800 complimentary flights to Europe up for grabs. Claim yours by calling before September 10th and take a friend along for free. Dial 09050000555 now to secure your spot. Offer code: BA128NNFWFLY150ppm,spam
"Don't miss out! We have 800 complimentary flights to Europe available, and you can bring a friend for free. Claim your ticket by calling 09050000555 before September 10th. Offer code: BA128NNFWFLY150ppm",spam
Attention! Limited time offer: 800 complimentary flights to Europe available. Call before September 10th and bring a friend for free. Claim your offer by dialing 09050000555 now. BA128NNFWFLY150ppm,spam
"You've won! As a valued Vodafone customer, our computer has randomly selected you to receive a £150 prize. To claim your prize, simply call 09061743386.",spam
